"Title :","System of Social and Demographic Statistics of Japan"
"Open date :","Feb.20, 2024"

"***","Not surveyed or aggregated"
"-","Not available"
"X","Figures kept undisclosed"

"","","","","/ITEMS Code","A4101","","A410101","","A410102","","A4103",""
"YEAR Code","YEAR","AREA Code","AREA","/ITEMS","A4101_Number of live births[person]","Annotation","A410101_Number of live births (Male)[person]","Annotation","A410102_Number of live births (Female)[person]","Annotation","A4103_Total fertility rate[-]","Annotation"
"1988100000","1988","36000","Tokushima-ken","","8,761","","4,563","","4,198","","1.69",""
"1988100000","1988","37000","Kagawa-ken","","10,482","","5,403","","5,079","","1.73",""
"1988100000","1988","38000","Ehime-ken","","15,942","","8,150","","7,792","","1.67",""
"1988100000","1988","39000","Kochi-ken","","8,146","","4,187","","3,959","","1.65",""
"1988100000","1988","40000","Fukuoka-ken","","51,754","","26,747","","25,007","","1.59",""
"1988100000","1988","41000","Saga-ken","","10,217","","5,204","","5,013","","1.80",""
"1988100000","1988","42000","Nagasaki-ken","","18,233","","9,291","","8,942","","1.76",""
"1988100000","1988","43000","Kumamoto-ken","","20,724","","10,564","","10,160","","1.73",""
"1988100000","1988","44000","Oita-ken","","12,868","","6,656","","6,212","","1.68",""
"1988100000","1988","45000","Miyazaki-ken","","13,505","","6,809","","6,696","","1.79",""
"1988100000","1988","46000","Kagoshima-ken","","20,908","","10,773","","10,135","","1.79",""
"1988100000","1988","47000","Okinawa-ken","","18,903","","9,650","","9,253","","2.10",""
"1987100000","1987","00000","All Japan","","1,346,658","","692,304","","654,354","","1.69",""
"1987100000","1987","01000","Hokkaido","","61,219","","31,568","","29,651","","1.54",""
"1987100000","1987","02000","Aomori-ken","","17,324","","8,854","","8,470","","1.71",""
"1987100000","1987","03000","Iwate-ken","","15,567","","7,958","","7,609","","1.78",""
"1987100000","1987","04000","Miyagi-ken","","26,226","","13,543","","12,683","","1.71",""
"1987100000","1987","05000","Akita-ken","","12,799","","6,507","","6,292","","1.68",""
"1987100000","1987","06000","Yamagata-ken","","14,026","","7,246","","6,780","","1.83",""
"1987100000","1987","07000","Fukushima-ken","","25,308","","12,934","","12,374","","1.88",""
"1987100000","1987","08000","Ibaraki-ken","","31,817","","16,321","","15,496","","1.80",""
"1987100000","1987","09000","Tochigi-ken","","22,693","","11,629","","11,064","","1.86",""
"1987100000","1987","10000","Gumma-ken","","21,573","","11,187","","10,386","","1.78",""
"1987100000","1987","11000","Saitama-ken","","64,496","","33,344","","31,152","","1.64",""
"1987100000","1987","12000","Chiba-ken","","57,256","","29,394","","27,862","","1.65",""
"1987100000","1987","13000","Tokyo-to","","118,509","","60,988","","57,521","","1.35",""
"1987100000","1987","14000","Kanagawa-ken","","83,295","","42,829","","40,466","","1.61",""
"1987100000","1987","15000","Niigata-ken","","26,891","","13,776","","13,115","","1.82",""
"1987100000","1987","16000","Toyama-ken","","10,960","","5,618","","5,342","","1.70",""
"1987100000","1987","17000","Ishikawa-ken","","12,318","","6,353","","5,965","","1.71",""
"1987100000","1987","18000","Fukui-ken","","9,634","","4,932","","4,702","","1.92",""
"1987100000","1987","19000","Yamanashi-ken","","9,712","","4,981","","4,731","","1.84",""
"1987100000","1987","20000","Nagano-ken","","22,912","","11,857","","11,055","","1.79",""
"1987100000","1987","21000","Gifu-ken","","22,367","","11,455","","10,912","","1.74",""
"1987100000","1987","22000","Shizuoka-ken","","42,126","","21,629","","20,497","","1.80",""
"1987100000","1987","23000","Aichi-ken","","77,736","","39,942","","37,794","","1.75",""
"1987100000","1987","24000","Mie-ken","","19,150","","9,940","","9,210","","1.74",""
"1987100000","1987","25000","Shiga-ken","","14,350","","7,285","","7,065","","1.90",""
"1987100000","1987","26000","Kyoto-fu","","26,603","","13,715","","12,888","","1.56",""
"1987100000","1987","27000","Osaka-fu","","94,828","","48,786","","46,042","","1.57",""
"1987100000","1987","28000","Hyogo-ken","","57,600","","29,505","","28,095","","1.63",""
"1987100000","1987","29000","Nara-ken","","13,832","","7,111","","6,721","","1.58",""
"1987100000","1987","30000","Wakayama-ken","","11,274","","5,894","","5,380","","1.71",""
"1987100000","1987","31000","Tottori-ken","","6,989","","3,571","","3,418","","1.89",""
"1987100000","1987","32000","Shimane-ken","","8,523","","4,383","","4,140","","1.99",""
"1987100000","1987","33000","Okayama-ken","","21,225","","10,940","","10,285","","1.80",""
"1987100000","1987","34000","Hiroshima-ken","","31,410","","16,129","","15,281","","1.75",""
"1987100000","1987","35000","Yamaguchi-ken","","15,993","","8,266","","7,727","","1.71",""
"1987100000","1987","36000","Tokushima-ken","","8,701","","4,473","","4,228","","1.68",""
"1987100000","1987","37000","Kagawa-ken","","10,786","","5,590","","5,196","","1.75",""
"1987100000","1987","38000","Ehime-ken","","16,346","","8,277","","8,069","","1.72",""
"1987100000","1987","39000","Kochi-ken","","8,405","","4,250","","4,155","","1.70",""
"1987100000","1987","40000","Fukuoka-ken","","53,464","","27,436","","26,028","","1.62",""
"1987100000","1987","41000","Saga-ken","","10,568","","5,427","","5,141","","1.83",""
"1987100000","1987","42000","Nagasaki-ken","","18,962","","9,638","","9,324","","1.81",""
"1987100000","1987","43000","Kumamoto-ken","","21,524","","11,004","","10,520","","1.76",""
"1987100000","1987","44000","Oita-ken","","13,351","","6,873","","6,478","","1.72",""
"1987100000","1987","45000","Miyazaki-ken","","14,049","","7,228","","6,821","","1.83",""
"1987100000","1987","46000","Kagoshima-ken","","22,486","","11,588","","10,898","","1.91",""
"1987100000","1987","47000","Okinawa-ken","","19,475","","10,150","","9,325","","2.15",""
"1986100000","1986","00000","All Japan","","1,382,946","","711,301","","671,645","","1.72",""
"1986100000","1986","01000","Hokkaido","","63,947","","32,967","","30,980","","1.59",""
"1986100000","1986","02000","Aomori-ken","","18,353","","9,342","","9,011","","1.77",""
"1986100000","1986","03000","Iwate-ken","","16,536","","8,370","","8,166","","1.85",""
"1986100000","1986","04000","Miyagi-ken","","27,049","","14,121","","12,928","","1.76",""
"1986100000","1986","05000","Akita-ken","","13,223","","6,767","","6,456","","1.69",""
"1986100000","1986","06000","Yamagata-ken","","14,695","","7,520","","7,175","","1.90",""
"1986100000","1986","07000","Fukushima-ken","","26,621","","13,715","","12,906","","1.97",""
"1986100000","1986","08000","Ibaraki-ken","","32,515","","16,752","","15,763","","1.84",""
"1986100000","1986","09000","Tochigi-ken","","22,662","","11,625","","11,037","","1.84",""
"1986100000","1986","10000","Gumma-ken","","21,546","","11,126","","10,420","","1.76",""
"1986100000","1986","11000","Saitama-ken","","64,392","","33,039","","31,353","","1.65",""
"1986100000","1986","12000","Chiba-ken","","57,783","","29,508","","28,275","","1.67",""
"1986100000","1986","13000","Tokyo-to","","121,745","","62,502","","59,243","","1.37",""
"1986100000","1986","14000","Kanagawa-ken","","83,485","","43,187","","40,298","","1.62",""
"1986100000","1986","15000","Niigata-ken","","28,265","","14,293","","13,972","","1.87",""
"1986100000","1986","16000","Toyama-ken","","11,605","","5,953","","5,652","","1.78",""
"1986100000","1986","17000","Ishikawa-ken","","13,031","","6,738","","6,293","","1.79",""
"1986100000","1986","18000","Fukui-ken","","9,635","","4,997","","4,638","","1.90",""
"1986100000","1986","19000","Yamanashi-ken","","8,995","","4,646","","4,349","","1.69",""
"1986100000","1986","20000","Nagano-ken","","24,025","","12,324","","11,701","","1.86",""
"1986100000","1986","21000","Gifu-ken","","22,263","","11,429","","10,834","","1.72",""
"1986100000","1986","22000","Shizuoka-ken","","41,776","","21,420","","20,356","","1.78",""
"1986100000","1986","23000","Aichi-ken","","77,258","","39,591","","37,667","","1.74",""
"1986100000","1986","24000","Mie-ken","","19,556","","10,135","","9,421","","1.79",""
"1986100000","1986","25000","Shiga-ken","","14,625","","7,573","","7,052","","1.93",""
"1986100000","1986","26000","Kyoto-fu","","28,358","","14,578","","13,780","","1.65",""
"1986100000","1986","27000","Osaka-fu","","97,693","","50,192","","47,501","","1.62",""
"1986100000","1986","28000","Hyogo-ken","","59,766","","30,842","","28,924","","1.69",""
"1986100000","1986","29000","Nara-ken","","14,648","","7,499","","7,149","","1.70",""
"1986100000","1986","30000","Wakayama-ken","","11,868","","6,141","","5,727","","1.79",""
"1986100000","1986","31000","Tottori-ken","","7,342","","3,796","","3,546","","1.94",""
"1986100000","1986","32000","Shimane-ken","","8,828","","4,561","","4,267","","2.00",""
"1986100000","1986","33000","Okayama-ken","","21,934","","11,267","","10,667","","1.86",""
"1986100000","1986","34000","Hiroshima-ken","","32,774","","17,008","","15,766","","1.82",""
"1986100000","1986","35000","Yamaguchi-ken","","16,860","","8,675","","8,185","","1.79",""
"1986100000","1986","36000","Tokushima-ken","","9,239","","4,815","","4,424","","1.79",""
"1986100000","1986","37000","Kagawa-ken","","11,242","","5,814","","5,428","","1.81",""
"1986100000","1986","38000","Ehime-ken","","17,226","","8,780","","8,446","","1.78",""
"1986100000","1986","39000","Kochi-ken","","8,936","","4,573","","4,363","","1.79",""
"1986100000","1986","40000","Fukuoka-ken","","56,926","","29,374","","27,552","","1.71",""
"1986100000","1986","41000","Saga-ken","","11,272","","5,768","","5,504","","1.91",""
"1986100000","1986","42000","Nagasaki-ken","","19,946","","10,415","","9,531","","1.87",""
"1986100000","1986","43000","Kumamoto-ken","","22,427","","11,331","","11,096","","1.83",""
"1986100000","1986","44000","Oita-ken","","13,954","","7,192","","6,762","","1.78",""
"1986100000","1986","45000","Miyazaki-ken","","14,820","","7,610","","7,210","","1.90",""
"1986100000","1986","46000","Kagoshima-ken","","20,902","","10,916","","9,986","","1.75",""
"1986100000","1986","47000","Okinawa-ken","","20,399","","10,514","","9,885","","2.27",""
"1985100000","1985","00000","All Japan","","1,431,577","","735,284","","696,293","","1.76",""
"1985100000","1985","01000","Hokkaido","","66,413","","33,823","","32,590","","1.61",""
"1985100000","1985","02000","Aomori-ken","","19,095","","9,807","","9,288","","1.80",""
"1985100000","1985","03000","Iwate-ken","","17,232","","8,829","","8,403","","1.88",""
"1985100000","1985","04000","Miyagi-ken","","28,025","","14,489","","13,536","","1.80",""
"1985100000","1985","05000","Akita-ken","","13,663","","7,077","","6,586","","1.69",""
"1985100000","1985","06000","Yamagata-ken","","14,893","","7,698","","7,195","","1.87",""
"1985100000","1985","07000","Fukushima-ken","","27,305","","14,024","","13,281","","1.98",""
"1985100000","1985","08000","Ibaraki-ken","","33,479","","17,110","","16,369","","1.86",""
"1985100000","1985","09000","Tochigi-ken","","23,842","","12,128","","11,714","","1.90",""
"1985100000","1985","10000","Gumma-ken","","22,917","","11,793","","11,124","","1.85",""
"1985100000","1985","11000","Saitama-ken","","67,260","","34,616","","32,644","","1.72",""
"1985100000","1985","12000","Chiba-ken","","60,719","","31,232","","29,487","","1.75",""
"1985100000","1985","13000","Tokyo-to","","126,178","","64,822","","61,356","","1.44",""
"1985100000","1985","14000","Kanagawa-ken","","86,101","","44,154","","41,947","","1.68",""
"1985100000","1985","15000","Niigata-ken","","29,200","","15,019","","14,181","","1.88",""
"1985100000","1985","16000","Toyama-ken","","11,986","","6,009","","5,977","","1.79",""
"1985100000","1985","17000","Ishikawa-ken","","13,256","","6,892","","6,364","","1.79",""
"1985100000","1985","18000","Fukui-ken","","10,044","","5,174","","4,870","","1.93",""
"1985100000","1985","19000","Yamanashi-ken","","9,843","","5,024","","4,819","","1.85",""
"1985100000","1985","20000","Nagano-ken","","24,176","","12,379","","11,797","","1.85",""
"1985100000","1985","21000","Gifu-ken","","23,873","","12,211","","11,662","","1.81",""
"1985100000","1985","22000","Shizuoka-ken","","43,932","","22,687","","21,245","","1.85",""
"1985100000","1985","23000","Aichi-ken","","80,186","","41,121","","39,065","","1.82",""
"1985100000","1985","24000","Mie-ken","","19,745","","10,087","","9,658","","1.80",""
"1985100000","1985","25000","Shiga-ken","","14,863","","7,683","","7,180","","1.97",""
"1985100000","1985","26000","Kyoto-fu","","28,479","","14,814","","13,665","","1.68",""
"1985100000","1985","27000","Osaka-fu","","100,328","","51,424","","48,904","","1.69",""
"1985100000","1985","28000","Hyogo-ken","","61,332","","31,338","","29,994","","1.75",""
"1985100000","1985","29000","Nara-ken","","14,659","","7,541","","7,118","","1.69",""
"1985100000","1985","30000","Wakayama-ken","","12,086","","6,261","","5,825","","1.79",""
"1985100000","1985","31000","Tottori-ken","","7,508","","3,917","","3,591","","1.93",""
"1985100000","1985","32000","Shimane-ken","","9,051","","4,609","","4,442","","2.01",""
"1985100000","1985","33000","Okayama-ken","","22,698","","11,781","","10,917","","1.89",""
"1985100000","1985","34000","Hiroshima-ken","","33,501","","17,261","","16,240","","1.83",""
"1985100000","1985","35000","Yamaguchi-ken","","17,674","","9,077","","8,597","","1.82",""
"1985100000","1985","36000","Tokushima-ken","","9,708","","4,915","","4,793","","1.80",""
"1985100000","1985","37000","Kagawa-ken","","11,529","","5,961","","5,568","","1.81",""
"1985100000","1985","38000","Ehime-ken","","17,644","","8,914","","8,730","","1.78",""
"1985100000","1985","39000","Kochi-ken","","9,350","","4,756","","4,594","","1.81",""
"1985100000","1985","40000","Fukuoka-ken","","58,837","","30,472","","28,365","","1.75",""
"1985100000","1985","41000","Saga-ken","","11,705","","6,032","","5,673","","1.95",""
"1985100000","1985","42000","Nagasaki-ken","","20,365","","10,447","","9,918","","1.87",""
"1985100000","1985","43000","Kumamoto-ken","","23,183","","11,952","","11,231","","1.85",""
"1985100000","1985","44000","Oita-ken","","14,420","","7,427","","6,993","","1.78",""
"1985100000","1985","45000","Miyazaki-ken","","15,262","","7,888","","7,374","","1.90",""
"1985100000","1985","46000","Kagoshima-ken","","23,375","","11,983","","11,392","","1.93",""
"1985100000","1985","47000","Okinawa-ken","","20,657","","10,626","","10,031","","2.31",""
"1984100000","1984","00000","All Japan","","1,489,780","","764,597","","725,183","","***",""
"1984100000","1984","01000","Hokkaido","","70,210","","36,069","","34,141","","***",""
"1984100000","1984","02000","Aomori-ken","","20,062","","10,342","","9,720","","***",""
"1984100000","1984","03000","Iwate-ken","","18,043","","9,299","","8,744","","***",""
"1984100000","1984","04000","Miyagi-ken","","29,320","","14,915","","14,405","","***",""
"1984100000","1984","05000","Akita-ken","","14,929","","7,776","","7,153","","***",""
"1984100000","1984","06000","Yamagata-ken","","15,533","","7,983","","7,550","","***",""
"1984100000","1984","07000","Fukushima-ken","","28,511","","14,647","","13,864","","***",""
"1984100000","1984","08000","Ibaraki-ken","","35,301","","18,025","","17,276","","***",""
"1984100000","1984","09000","Tochigi-ken","","24,248","","12,515","","11,733","","***",""
"1984100000","1984","10000","Gumma-ken","","23,532","","12,056","","11,476","","***",""
"1984100000","1984","11000","Saitama-ken","","69,556","","35,706","","33,850","","***",""
"1984100000","1984","12000","Chiba-ken","","63,570","","32,559","","31,011","","***",""
"1984100000","1984","13000","Tokyo-to","","131,151","","67,090","","64,061","","***",""
"1984100000","1984","14000","Kanagawa-ken","","88,504","","45,466","","43,038","","***",""
"1984100000","1984","15000","Niigata-ken","","30,610","","15,656","","14,954","","***",""
"1984100000","1984","16000","Toyama-ken","","12,582","","6,412","","6,170","","***",""
"1984100000","1984","17000","Ishikawa-ken","","13,965","","7,087","","6,878","","***",""
"1984100000","1984","18000","Fukui-ken","","10,417","","5,310","","5,107","","***",""
"1984100000","1984","19000","Yamanashi-ken","","9,815","","5,075","","4,740","","***",""
"1984100000","1984","20000","Nagano-ken","","24,961","","12,845","","12,116","","***",""
"1984100000","1984","21000","Gifu-ken","","24,544","","12,622","","11,922","","***",""
"1984100000","1984","22000","Shizuoka-ken","","45,611","","23,399","","22,212","","***",""
"1984100000","1984","23000","Aichi-ken","","83,304","","42,912","","40,392","","***",""
"1984100000","1984","24000","Mie-ken","","20,806","","10,609","","10,197","","***",""
"1984100000","1984","25000","Shiga-ken","","15,587","","8,153","","7,434","","***",""
"1984100000","1984","26000","Kyoto-fu","","30,390","","15,658","","14,732","","***",""
"1984100000","1984","27000","Osaka-fu","","103,595","","53,301","","50,294","","***",""
"1984100000","1984","28000","Hyogo-ken","","64,210","","32,958","","31,252","","***",""
"1984100000","1984","29000","Nara-ken","","15,722","","8,021","","7,701","","***",""
"1984100000","1984","30000","Wakayama-ken","","12,630","","6,456","","6,174","","***",""
"1984100000","1984","31000","Tottori-ken","","7,982","","4,057","","3,925","","***",""
"1984100000","1984","32000","Shimane-ken","","9,278","","4,732","","4,546","","***",""
"1984100000","1984","33000","Okayama-ken","","23,645","","12,199","","11,446","","***",""
"1984100000","1984","34000","Hiroshima-ken","","34,711","","17,957","","16,754","","***",""
"1984100000","1984","35000","Yamaguchi-ken","","18,335","","9,268","","9,067","","***",""
"1984100000","1984","36000","Tokushima-ken","","10,067","","5,154","","4,913","","***",""
"1984100000","1984","37000","Kagawa-ken","","12,068","","6,254","","5,814","","***",""
"1984100000","1984","38000","Ehime-ken","","18,354","","9,364","","8,990","","***",""
"1984100000","1984","39000","Kochi-ken","","9,687","","4,997","","4,690","","***",""
"1984100000","1984","40000","Fukuoka-ken","","61,471","","31,454","","30,017","","***",""
"1984100000","1984","41000","Saga-ken","","11,893","","6,085","","5,808","","***",""
"1984100000","1984","42000","Nagasaki-ken","","21,345","","11,034","","10,311","","***",""
"1984100000","1984","43000","Kumamoto-ken","","24,223","","12,473","","11,750","","***",""
"1984100000","1984","44000","Oita-ken","","14,850","","7,641","","7,209","","***",""
"1984100000","1984","45000","Miyazaki-ken","","16,058","","8,243","","7,815","","***",""
"1984100000","1984","46000","Kagoshima-ken","","24,202","","12,369","","11,833","","***",""
"1984100000","1984","47000","Okinawa-ken","","20,392","","10,394","","9,998","","***",""
"1983100000","1983","00000","All Japan","","1,508,687","","775,206","","733,481","","***",""
"1983100000","1983","01000","Hokkaido","","72,017","","36,951","","35,066","","***",""
"1983100000","1983","02000","Aomori-ken","","20,449","","10,528","","9,921","","***",""
"1983100000","1983","03000","Iwate-ken","","18,582","","9,578","","9,004","","***",""
"1983100000","1983","04000","Miyagi-ken","","29,982","","15,423","","14,559","","***",""
"1983100000","1983","05000","Akita-ken","","14,942","","7,693","","7,249","","***",""
"1983100000","1983","06000","Yamagata-ken","","15,623","","8,041","","7,582","","***",""
"1983100000","1983","07000","Fukushima-ken","","28,557","","14,764","","13,793","","***",""
"1983100000","1983","08000","Ibaraki-ken","","35,412","","18,104","","17,308","","***",""
"1983100000","1983","09000","Tochigi-ken","","24,667","","12,679","","11,988","","***",""
"1983100000","1983","10000","Gumma-ken","","23,974","","12,286","","11,688","","***",""
"1983100000","1983","11000","Saitama-ken","","71,144","","36,635","","34,509","","***",""
"1983100000","1983","12000","Chiba-ken","","64,288","","33,212","","31,076","","***",""
"1983100000","1983","13000","Tokyo-to","","132,052","","67,739","","64,313","","***",""
"1983100000","1983","14000","Kanagawa-ken","","90,575","","46,350","","44,225","","***",""
"1983100000","1983","15000","Niigata-ken","","30,657","","15,632","","15,025","","***",""
"1983100000","1983","16000","Toyama-ken","","12,644","","6,688","","5,956","","***",""
"1983100000","1983","17000","Ishikawa-ken","","14,212","","7,268","","6,944","","***",""
"1983100000","1983","18000","Fukui-ken","","10,200","","5,255","","4,945","","***",""
"1983100000","1983","19000","Yamanashi-ken","","9,950","","5,185","","4,765","","***",""
"1983100000","1983","20000","Nagano-ken","","25,202","","12,958","","12,244","","***",""
"1983100000","1983","21000","Gifu-ken","","24,766","","12,668","","12,098","","***",""
"1983100000","1983","22000","Shizuoka-ken","","45,967","","23,498","","22,469","","***",""
"1983100000","1983","23000","Aichi-ken","","83,924","","43,105","","40,819","","***",""
"1983100000","1983","24000","Mie-ken","","21,033","","10,795","","10,238","","***",""
"1983100000","1983","25000","Shiga-ken","","15,674","","8,149","","7,525","","***",""
"1983100000","1983","26000","Kyoto-fu","","30,627","","15,886","","14,741","","***",""
"1983100000","1983","27000","Osaka-fu","","105,432","","54,285","","51,147","","***",""
"1983100000","1983","28000","Hyogo-ken","","65,368","","33,427","","31,941","","***",""
"1983100000","1983","29000","Nara-ken","","16,011","","8,322","","7,689","","***",""
"1983100000","1983","30000","Wakayama-ken","","12,977","","6,709","","6,268","","***",""
"1983100000","1983","31000","Tottori-ken","","8,238","","4,335","","3,903","","***",""
"1983100000","1983","32000","Shimane-ken","","9,536","","4,905","","4,631","","***",""
"1983100000","1983","33000","Okayama-ken","","23,836","","12,207","","11,629","","***",""
"1983100000","1983","34000","Hiroshima-ken","","35,290","","17,997","","17,293","","***",""
"1983100000","1983","35000","Yamaguchi-ken","","18,563","","9,426","","9,137","","***",""
"1983100000","1983","36000","Tokushima-ken","","10,258","","5,159","","5,099","","***",""
"1983100000","1983","37000","Kagawa-ken","","12,176","","6,209","","5,967","","***",""
"1983100000","1983","38000","Ehime-ken","","18,611","","9,469","","9,142","","***",""
"1983100000","1983","39000","Kochi-ken","","9,863","","5,071","","4,792","","***",""
"1983100000","1983","40000","Fukuoka-ken","","61,958","","31,898","","30,060","","***",""
"1983100000","1983","41000","Saga-ken","","11,976","","6,170","","5,806","","***",""
"1983100000","1983","42000","Nagasaki-ken","","21,656","","11,228","","10,428","","***",""
"1983100000","1983","43000","Kumamoto-ken","","23,929","","12,341","","11,588","","***",""
"1983100000","1983","44000","Oita-ken","","15,317","","7,977","","7,340","","***",""
"1983100000","1983","45000","Miyazaki-ken","","16,160","","8,246","","7,914","","***",""
"1983100000","1983","46000","Kagoshima-ken","","24,374","","12,442","","11,932","","***",""
"1983100000","1983","47000","Okinawa-ken","","20,038","","10,313","","9,725","","***",""
"1982100000","1982","00000","All Japan","","1,515,392","","777,855","","737,537","","***",""
"1982100000","1982","01000","Hokkaido","","72,828","","37,271","","35,557","","***",""
"1982100000","1982","02000","Aomori-ken","","20,372","","10,427","","9,945","","***",""
"1982100000","1982","03000","Iwate-ken","","18,581","","9,526","","9,055","","***",""
"1982100000","1982","04000","Miyagi-ken","","30,365","","15,560","","14,805","","***",""
"1982100000","1982","05000","Akita-ken","","15,215","","7,762","","7,453","","***",""
"1982100000","1982","06000","Yamagata-ken","","15,764","","8,133","","7,631","","***",""
"1982100000","1982","07000","Fukushima-ken","","28,527","","14,564","","13,963","","***",""
"1982100000","1982","08000","Ibaraki-ken","","35,742","","18,439","","17,303","","***",""
"1982100000","1982","09000","Tochigi-ken","","24,865","","12,878","","11,987","","***",""
"1982100000","1982","10000","Gumma-ken","","24,157","","12,466","","11,691","","***",""
"1982100000","1982","11000","Saitama-ken","","72,689","","37,314","","35,375","","***",""
"1982100000","1982","12000","Chiba-ken","","65,492","","33,728","","31,764","","***",""
"1982100000","1982","13000","Tokyo-to","","133,777","","68,682","","65,095","","***",""
"1982100000","1982","14000","Kanagawa-ken","","90,818","","46,924","","43,894","","***",""
"1982100000","1982","15000","Niigata-ken","","30,850","","15,654","","15,196","","***",""
"1982100000","1982","16000","Toyama-ken","","12,761","","6,606","","6,155","","***",""
"1982100000","1982","17000","Ishikawa-ken","","14,418","","7,452","","6,966","","***",""
"1982100000","1982","18000","Fukui-ken","","10,199","","5,228","","4,971","","***",""
"1982100000","1982","19000","Yamanashi-ken","","9,859","","5,057","","4,802","","***",""
"1982100000","1982","20000","Nagano-ken","","25,059","","12,971","","12,088","","***",""
"1982100000","1982","21000","Gifu-ken","","24,319","","12,471","","11,848","","***",""
"1982100000","1982","22000","Shizuoka-ken","","45,935","","23,431","","22,504","","***",""
"1982100000","1982","23000","Aichi-ken","","82,001","","41,784","","40,217","","***",""
"1982100000","1982","24000","Mie-ken","","20,464","","10,451","","10,013","","***",""
"1982100000","1982","25000","Shiga-ken","","15,269","","7,804","","7,465","","***",""
"1982100000","1982","26000","Kyoto-fu","","30,493","","15,773","","14,720","","***",""
"1982100000","1982","27000","Osaka-fu","","106,098","","54,247","","51,851","","***",""
"1982100000","1982","28000","Hyogo-ken","","65,925","","33,721","","32,204","","***",""
"1982100000","1982","29000","Nara-ken","","15,935","","8,144","","7,791","","***",""
"1982100000","1982","30000","Wakayama-ken","","12,999","","6,763","","6,236","","***",""
"1982100000","1982","31000","Tottori-ken","","7,939","","4,083","","3,856","","***",""
"1982100000","1982","32000","Shimane-ken","","9,366","","4,836","","4,530","","***",""
"1982100000","1982","33000","Okayama-ken","","23,594","","12,009","","11,585","","***",""
"1982100000","1982","34000","Hiroshima-ken","","35,798","","18,552","","17,246","","***",""
"1982100000","1982","35000","Yamaguchi-ken","","18,780","","9,754","","9,026","","***",""
"1982100000","1982","36000","Tokushima-ken","","10,262","","5,328","","4,934","","***",""
"1982100000","1982","37000","Kagawa-ken","","12,270","","6,336","","5,934","","***",""
"1982100000","1982","38000","Ehime-ken","","18,821","","9,647","","9,174","","***",""
"1982100000","1982","39000","Kochi-ken","","9,804","","4,944","","4,860","","***",""
"1982100000","1982","40000","Fukuoka-ken","","62,757","","32,197","","30,560","","***",""
"1982100000","1982","41000","Saga-ken","","12,163","","6,258","","5,905","","***",""
"1982100000","1982","42000","Nagasaki-ken","","21,707","","11,185","","10,522","","***",""
"1982100000","1982","43000","Kumamoto-ken","","23,810","","12,185","","11,625","","***",""
"1982100000","1982","44000","Oita-ken","","15,242","","7,876","","7,366","","***",""
"1982100000","1982","45000","Miyazaki-ken","","16,695","","8,586","","8,109","","***",""
"1982100000","1982","46000","Kagoshima-ken","","24,662","","12,648","","12,014","","***",""
"1982100000","1982","47000","Okinawa-ken","","19,946","","10,200","","9,746","","***",""
"1981100000","1981","00000","All Japan","","1,529,455","","786,596","","742,859","","***",""
"1981100000","1981","01000","Hokkaido","","72,380","","37,055","","35,325","","***",""
"1981100000","1981","02000","Aomori-ken","","20,750","","10,774","","9,976","","***",""
"1981100000","1981","03000","Iwate-ken","","18,600","","9,509","","9,091","","***",""
"1981100000","1981","04000","Miyagi-ken","","30,164","","15,457","","14,707","","***",""
"1981100000","1981","05000","Akita-ken","","15,357","","7,873","","7,484","","***",""
"1981100000","1981","06000","Yamagata-ken","","16,080","","8,264","","7,816","","***",""
"1981100000","1981","07000","Fukushima-ken","","28,343","","14,402","","13,941","","***",""
"1981100000","1981","08000","Ibaraki-ken","","35,643","","18,320","","17,323","","***",""
"1981100000","1981","09000","Tochigi-ken","","25,178","","13,085","","12,093","","***",""
"1981100000","1981","10000","Gumma-ken","","24,365","","12,629","","11,736","","***",""
"1981100000","1981","11000","Saitama-ken","","73,917","","38,005","","35,912","","***",""
"1981100000","1981","12000","Chiba-ken","","66,753","","34,380","","32,373","","***",""
"1981100000","1981","13000","Tokyo-to","","136,753","","70,331","","66,422","","***",""
"1981100000","1981","14000","Kanagawa-ken","","92,221","","47,400","","44,821","","***",""
"1981100000","1981","15000","Niigata-ken","","31,540","","16,257","","15,283","","***",""
"1981100000","1981","16000","Toyama-ken","","13,037","","6,658","","6,379","","***",""
"1981100000","1981","17000","Ishikawa-ken","","14,320","","7,311","","7,009","","***",""
"1981100000","1981","18000","Fukui-ken","","10,006","","5,167","","4,839","","***",""
"1981100000","1981","19000","Yamanashi-ken","","9,803","","4,924","","4,879","","***",""
"1981100000","1981","20000","Nagano-ken","","25,345","","13,118","","12,227","","***",""
"1981100000","1981","21000","Gifu-ken","","24,876","","12,722","","12,154","","***",""
"1981100000","1981","22000","Shizuoka-ken","","46,720","","24,026","","22,694","","***",""
"1981100000","1981","23000","Aichi-ken","","84,560","","43,689","","40,871","","***",""
"1981100000","1981","24000","Mie-ken","","20,328","","10,362","","9,966","","***",""
"1981100000","1981","25000","Shiga-ken","","15,400","","7,899","","7,501","","***",""
"1981100000","1981","26000","Kyoto-fu","","30,498","","15,899","","14,599","","***",""
"1981100000","1981","27000","Osaka-fu","","106,456","","55,136","","51,320","","***",""
"1981100000","1981","28000","Hyogo-ken","","66,219","","34,089","","32,130","","***",""
"1981100000","1981","29000","Nara-ken","","15,603","","8,149","","7,454","","***",""
"1981100000","1981","30000","Wakayama-ken","","12,917","","6,561","","6,356","","***",""
